fake_author_ID,ctrl_obs_cat,ctrl_obs_2cat,acadmic_age,first_gender,second_gender,third_gender,mobility_status2,continent,WB_region,un_subregion,continent_new,un_subregion_new,WB_region_new
22451,top1_oxq1,Talents,20,Male,Male,Male,International,Asia,East Asia & Pacific,Eastern Asia,Asia,Eastern Asia,East Asia & Pacific
22452,top5-top10_oxq1,Others,20,Male,Female,Unknown,Both,Asia,East Asia & Pacific,Eastern Asia,Asia,Eastern Asia,East Asia & Pacific
22453,top5-top10_oxq1,Others,21,Female,Female,Female,International,Americas,Latin America & Caribbean,Latin America and the Caribbean,BRA,BRA,BRA
22454,top1_oxq1,Talents,20,Male,Male,Male,International,Americas,North America,Northern America,USA,USA,USA
22455,top5-top10_oxq1,Others,18,Male,Male,Male,International,Europe,Europe & Central Asia,Northern Europe,Europe,Northern Europe,Europe & Central Asia
22456,top5-top10_oxq1,Others,22,Female,Female,Female,Both,Americas,North America,Northern America,USA,USA,USA
22457,top5-top10_oxq1,Others,21,Male,Male,Male,Both,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
22458,top1_oxq1,Talents,18,Male,Male,Unknown,International,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
22459,top5-top10_oxq1,Others,18,Male,Male,Male,International,Asia,East Asia & Pacific,Eastern Asia,CHN,CHN,CHN
22460,top5-top10_oxq1,Others,20,Male,Male,Male,International,Asia,East Asia & Pacific,Eastern Asia,CHN,CHN,CHN
22461,top1_oxq1,Talents,25,Male,Male,Male,International,Americas,North America,Northern America,USA,USA,USA
22462,top1_oxq1,Talents,20,Male,Male,Male,Both,Americas,North America,Northern America,USA,USA,USA
22463,top1_oxq1,Talents,19,Male,Male,Male,Both,Asia,East Asia & Pacific,Eastern Asia,CHN,CHN,CHN
22464,top1_oxq1,Talents,22,Male,Male,Male,Both,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
22465,top5-top10_oxq1,Others,20,Female,Female,Female,International,Europe,Europe & Central Asia,Northern Europe,Europe,Northern Europe,Europe & Central Asia
22466,top1_oxq1,Talents,22,Female,Male,Unknown,Both,Asia,East Asia & Pacific,Eastern Asia,Asia,Eastern Asia,East Asia & Pacific
22467,top5-top10_oxq1,Others,20,Male,Male,Male,International,Asia,East Asia & Pacific,Eastern Asia,Asia,Eastern Asia,East Asia & Pacific
22468,top5-top10_oxq1,Others,21,Male,Male,Male,Both,Asia,East Asia & Pacific,Eastern Asia,Asia,Eastern Asia,East Asia & Pacific
22469,top1_oxq1,Talents,17,Male,Male,Male,Both,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
22470,top1_oxq1,Talents,18,Male,Male,Male,Both,Asia,Middle East & North Africa,Western Asia,Asia,Western Asia,Middle East & North Africa
22471,top1_oxq1,Talents,18,Female,Female,Female,Both,Europe,Europe & Central Asia,Northern Europe,Europe,Northern Europe,Europe & Central Asia
22472,top5-top10_oxq1,Others,22,Male,Male,Male,International,Asia,Middle East & North Africa,Western Asia,Asia,Western Asia,Middle East & North Africa
22473,top5-top10_oxq1,Others,19,Male,Male,Male,International,Africa,Middle East & North Africa,Northern Africa,Africa,Northern Africa,Middle East & North Africa
22474,top5-top10_oxq1,Others,18,Female,Female,Female,International,Asia,East Asia & Pacific,Eastern Asia,CHN,CHN,CHN
22475,top1_oxq1,Talents,21,Male,Male,Male,International,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
22476,top1_oxq1,Talents,20,Female,Female,Female,International,Europe,Europe & Central Asia,Northern Europe,Europe,Northern Europe,Europe & Central Asia
22477,top1_oxq1,Talents,20,Male,Male,Male,International,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
22478,top1_oxq1,Talents,23,Female,Female,Female,International,Europe,Europe & Central Asia,Northern Europe,Europe,Northern Europe,Europe & Central Asia
22479,top5-top10_oxq1,Others,21,Female,Female,Female,International,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
22480,top5-top10_oxq1,Others,21,Male,Male,Male,International,Americas,North America,Northern America,Americas,Northern America,North America
22481,top1_oxq1,Talents,22,Male,Male,Male,Both,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
22482,top5-top10_oxq1,Others,18,Female,Female,Unknown,International,Asia,East Asia & Pacific,Eastern Asia,CHN,CHN,CHN
22483,top1_oxq1,Talents,18,Male,Male,Male,International,Europe,Europe & Central Asia,Northern Europe,Europe,Northern Europe,Europe & Central Asia
22484,top1_oxq1,Talents,21,Male,Male,Male,Both,Asia,East Asia & Pacific,Eastern Asia,CHN,CHN,CHN
22485,top1_oxq1,Talents,22,Male,Male,Male,International,Europe,Europe & Central Asia,Southern Europe,Europe,Southern Europe,Europe & Central Asia
22486,top5-top10_oxq1,Others,19,Male,Male,Male,Both,Americas,Latin America & Caribbean,Latin America and the Caribbean,Americas,Latin America and the Caribbean,Latin America & Caribbean
22487,top1_oxq1,Talents,22,Male,Male,Male,International,Europe,Europe & Central Asia,Southern Europe,Europe,Southern Europe,Europe & Central Asia
22488,top1_oxq1,Talents,20,Male,Male,Male,International,Africa,Sub-Saharan Africa,Sub-Saharan Africa,ZAF,ZAF,ZAF
22489,top1_oxq1,Talents,19,Male,Female,Unknown,International,Asia,East Asia & Pacific,Eastern Asia,CHN,CHN,CHN
22490,top5-top10_oxq1,Others,19,Male,Female,Female,International,Asia,East Asia & Pacific,Eastern Asia,CHN,CHN,CHN
22491,top1_oxq1,Talents,20,Male,Male,Male,International,Asia,East Asia & Pacific,Eastern Asia,Asia,Eastern Asia,East Asia & Pacific
22492,top1_oxq1,Talents,21,Female,Male,Unknown,International,Asia,East Asia & Pacific,Eastern Asia,Asia,Eastern Asia,East Asia & Pacific
22493,top1_oxq1,Talents,22,Male,Male,Male,Both,Americas,North America,Northern America,USA,USA,USA
22494,top1_oxq1,Talents,23,Female,Female,Female,International,Asia,East Asia & Pacific,Eastern Asia,CHN,CHN,CHN
22495,top5-top10_oxq1,Others,22,Male,Male,Male,International,Asia,East Asia & Pacific,Eastern Asia,Asia,Eastern Asia,East Asia & Pacific
22496,top1_oxq1,Talents,18,Male,Male,Male,International,Europe,Europe & Central Asia,Northern Europe,Europe,Northern Europe,Europe & Central Asia
22497,top1_oxq1,Talents,22,Male,Male,Male,International,Europe,Europe & Central Asia,Northern Europe,Europe,Northern Europe,Europe & Central Asia
22498,top1_oxq1,Talents,22,Male,Male,Unknown,International,Asia,East Asia & Pacific,Eastern Asia,Asia,Eastern Asia,East Asia & Pacific
22499,top1_oxq1,Talents,18,Male,Male,Male,Both,Americas,North America,Northern America,USA,USA,USA
22500,top1_oxq1,Talents,22,Male,Male,Male,International,Americas,Latin America & Caribbean,Latin America and the Caribbean,Americas,Latin America and the Caribbean,Latin America & Caribbean
22501,top5-top10_oxq1,Others,19,Male,Male,Male,Both,Asia,South Asia,Southern Asia,Asia,Southern Asia,South Asia
22502,top5-top10_oxq1,Others,22,Male,Male,Male,International,Americas,North America,Northern America,USA,USA,USA
22503,top1_oxq1,Talents,22,Male,Male,Male,International,Europe,Europe & Central Asia,Northern Europe,Europe,Northern Europe,Europe & Central Asia
22504,top1_oxq1,Talents,20,Male,Male,Male,Both,Europe,Europe & Central Asia,Northern Europe,Europe,Northern Europe,Europe & Central Asia
22505,top5-top10_oxq1,Others,18,Male,Male,Male,International,Europe,Europe & Central Asia,Northern Europe,Europe,Northern Europe,Europe & Central Asia
22506,top1_oxq1,Talents,22,Female,Female,Female,International,Europe,Europe & Central Asia,Northern Europe,Europe,Northern Europe,Europe & Central Asia
22507,top1_oxq1,Talents,12,Male,Male,Male,International,Americas,North America,Northern America,USA,USA,USA
22508,top1_oxq1,Talents,20,Male,Male,Male,Both,Asia,East Asia & Pacific,Eastern Asia,CHN,CHN,CHN
22509,top1_oxq1,Talents,20,Male,Male,Male,International,Americas,North America,Northern America,USA,USA,USA
22510,top1_oxq1,Talents,18,Female,Female,Female,Both,Americas,North America,Northern America,USA,USA,USA
22511,top1_oxq1,Talents,21,Male,Male,Male,Both,Asia,East Asia & Pacific,Eastern Asia,Asia,Eastern Asia,East Asia & Pacific
22512,top5-top10_oxq1,Others,21,Male,Male,Male,International,Asia,East Asia & Pacific,Eastern Asia,CHN,CHN,CHN
22513,top1_oxq1,Talents,21,Female,Female,Female,International,Asia,East Asia & Pacific,Eastern Asia,CHN,CHN,CHN
22514,top1_oxq1,Talents,21,Female,Male,Male,International,Asia,East Asia & Pacific,Eastern Asia,CHN,CHN,CHN
22515,top5-top10_oxq1,Others,19,Male,Male,Male,International,Asia,East Asia & Pacific,Eastern Asia,Asia,Eastern Asia,East Asia & Pacific
22516,top1_oxq1,Talents,18,Male,Male,Male,International,Europe,Europe & Central Asia,Northern Europe,Europe,Northern Europe,Europe & Central Asia
22517,top1_oxq1,Talents,21,Male,Male,Male,International,Europe,Europe & Central Asia,Northern Europe,Europe,Northern Europe,Europe & Central Asia
22518,top1_oxq1,Talents,20,Female,Female,Female,Both,Americas,North America,Northern America,USA,USA,USA
22519,top1_oxq1,Talents,20,Female,Female,Female,Both,Americas,North America,Northern America,Americas,Northern America,North America
22520,top1_oxq1,Talents,19,Male,Male,Male,International,Oceania,East Asia & Pacific,Australia and New Zealand,Oceania,Australia and New Zealand,East Asia & Pacific
22521,top1_oxq1,Talents,20,Male,Male,Unknown,International,Asia,East Asia & Pacific,Eastern Asia,CHN,CHN,CHN
22522,top1_oxq1,Talents,22,Female,Female,Female,Both,Americas,North America,Northern America,USA,USA,USA
22523,top1_oxq1,Talents,22,Male,Male,Male,Both,Asia,East Asia & Pacific,Eastern Asia,CHN,CHN,CHN
22524,top5-top10_oxq1,Others,21,Male,Male,Male,Both,Americas,North America,Northern America,Americas,Northern America,North America
22525,top1_oxq1,Talents,22,Female,Female,Female,Both,Americas,North America,Northern America,USA,USA,USA
22526,top1_oxq1,Talents,23,Male,Male,Male,Both,Africa,Middle East & North Africa,Northern Africa,Africa,Northern Africa,Middle East & North Africa
22527,top1_oxq1,Talents,20,Female,Female,Female,Both,Americas,North America,Northern America,USA,USA,USA
22528,top1_oxq1,Talents,19,Male,Male,Male,International,Europe,Europe & Central Asia,Northern Europe,Europe,Northern Europe,Europe & Central Asia
22529,top1_oxq1,Talents,20,Male,Male,Male,International,Americas,North America,Northern America,Americas,Northern America,North America
22530,top1_oxq1,Talents,21,Male,Male,Male,International,Asia,East Asia & Pacific,Eastern Asia,Asia,Eastern Asia,East Asia & Pacific
22531,top1_oxq1,Talents,18,Male,Male,Male,International,Oceania,East Asia & Pacific,Australia and New Zealand,Oceania,Australia and New Zealand,East Asia & Pacific
22532,top1_oxq1,Talents,19,Male,Female,Female,International,Asia,East Asia & Pacific,Eastern Asia,CHN,CHN,CHN
22533,top1_oxq1,Talents,22,Male,Male,Male,Both,Oceania,East Asia & Pacific,Australia and New Zealand,Oceania,Australia and New Zealand,East Asia & Pacific
22534,top1_oxq1,Talents,21,Male,Male,Male,International,Americas,North America,Northern America,Americas,Northern America,North America
22535,top1_oxq1,Talents,21,Male,Male,Male,Both,Americas,North America,Northern America,USA,USA,USA
22536,top1_oxq1,Talents,21,Male,Male,Male,Both,Americas,North America,Northern America,USA,USA,USA
22537,top1_oxq1,Talents,22,Male,Male,Male,International,Europe,Europe & Central Asia,Northern Europe,Europe,Northern Europe,Europe & Central Asia
22538,top1_oxq1,Talents,19,Male,Male,Male,International,Asia,East Asia & Pacific,South-eastern Asia,Asia,South-eastern Asia,East Asia & Pacific
22539,top1_oxq1,Talents,18,Female,Male,Male,International,Asia,East Asia & Pacific,Eastern Asia,CHN,CHN,CHN
22540,top5-top10_oxq1,Others,22,Female,Female,Female,International,Europe,Europe & Central Asia,Northern Europe,Europe,Northern Europe,Europe & Central Asia
22541,top1_oxq1,Talents,15,Female,Female,Female,International,Europe,Europe & Central Asia,Northern Europe,Europe,Northern Europe,Europe & Central Asia
22542,top5-top10_oxq1,Others,21,Male,Male,Male,Both,Asia,East Asia & Pacific,Eastern Asia,CHN,CHN,CHN
22543,top5-top10_oxq1,Others,22,Male,Male,Male,International,Asia,East Asia & Pacific,Eastern Asia,CHN,CHN,CHN
22544,top1_oxq1,Talents,22,Female,Female,Female,International,Asia,East Asia & Pacific,Eastern Asia,CHN,CHN,CHN
22545,top5-top10_oxq1,Others,19,Female,Female,Female,Both,Asia,East Asia & Pacific,Eastern Asia,CHN,CHN,CHN
22546,top1_oxq1,Talents,16,Female,Female,Unknown,Both,Americas,North America,Northern America,USA,USA,USA
22547,top5-top10_oxq1,Others,18,Male,Male,Male,Both,Europe,Europe & Central Asia,Northern Europe,Europe,Northern Europe,Europe & Central Asia
22548,top1_oxq1,Talents,15,Female,Female,Female,International,Europe,Europe & Central Asia,Northern Europe,Europe,Northern Europe,Europe & Central Asia
22549,top1_oxq1,Talents,19,Male,Female,Female,International,Africa,Sub-Saharan Africa,Sub-Saharan Africa,ZAF,ZAF,ZAF
22550,top5-top10_oxq1,Others,21,Male,Male,Male,Both,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
22551,top1_oxq1,Talents,17,Male,Male,Male,International,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
22552,top5-top10_oxq1,Others,18,Male,Male,Male,International,Europe,Europe & Central Asia,Eastern Europe,Europe,Eastern Europe,Europe & Central Asia
22553,top5-top10_oxq1,Others,22,Male,Male,Male,International,Asia,East Asia & Pacific,Eastern Asia,Asia,Eastern Asia,East Asia & Pacific
22554,top1_oxq1,Talents,18,Female,Female,Female,International,Europe,Europe & Central Asia,Southern Europe,Europe,Southern Europe,Europe & Central Asia
22555,top1_oxq1,Talents,18,Female,Male,Male,International,Asia,East Asia & Pacific,Eastern Asia,CHN,CHN,CHN
22556,top1_oxq1,Talents,17,Male,Male,Male,Both,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
22557,top5-top10_oxq1,Others,22,Female,Female,Unknown,Both,Americas,North America,Northern America,USA,USA,USA
22558,top5-top10_oxq1,Others,19,Male,Male,Male,International,Americas,North America,Northern America,USA,USA,USA
22559,top1_oxq1,Talents,18,Female,Female,Female,International,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
22560,top5-top10_oxq1,Others,16,Female,Female,Female,International,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
22561,top5-top10_oxq1,Others,22,Female,Female,Female,International,Americas,North America,Northern America,Americas,Northern America,North America
22562,top1_oxq1,Talents,20,Male,Male,Male,International,Europe,Europe & Central Asia,Northern Europe,Europe,Northern Europe,Europe & Central Asia
22563,top5-top10_oxq1,Others,20,Male,Male,Male,International,Europe,Europe & Central Asia,Southern Europe,Europe,Southern Europe,Europe & Central Asia
22564,top1_oxq1,Talents,21,Male,Male,Male,International,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
22565,top5-top10_oxq1,Others,19,Male,Male,Male,Both,Oceania,East Asia & Pacific,Australia and New Zealand,Oceania,Australia and New Zealand,East Asia & Pacific
22566,top5-top10_oxq1,Others,14,Male,Male,Male,International,Africa,Middle East & North Africa,Northern Africa,Africa,Northern Africa,Middle East & North Africa
22567,top5-top10_oxq1,Others,19,Male,Male,Male,International,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
22568,top5-top10_oxq1,Others,18,Male,Male,Male,International,Europe,Europe & Central Asia,Eastern Europe,Europe,Eastern Europe,Europe & Central Asia
22569,top5-top10_oxq1,Others,21,Female,Female,Female,International,Europe,Europe & Central Asia,Southern Europe,Europe,Southern Europe,Europe & Central Asia
22570,top1_oxq1,Talents,18,Male,Male,Male,International,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
22571,top1_oxq1,Talents,20,Male,Male,Male,International,Americas,North America,Northern America,USA,USA,USA
22572,top1_oxq1,Talents,16,Female,Female,Female,International,Oceania,East Asia & Pacific,Australia and New Zealand,Oceania,Australia and New Zealand,East Asia & Pacific
22573,top1_oxq1,Talents,19,Male,Male,Male,International,Oceania,East Asia & Pacific,Australia and New Zealand,Oceania,Australia and New Zealand,East Asia & Pacific
22574,top5-top10_oxq1,Others,18,Male,Male,Male,Both,Americas,North America,Northern America,USA,USA,USA
22575,top5-top10_oxq1,Others,14,Male,Male,Male,International,Asia,East Asia & Pacific,Eastern Asia,Asia,Eastern Asia,East Asia & Pacific
22576,top5-top10_oxq1,Others,17,Male,Male,Male,International,Americas,Latin America & Caribbean,Latin America and the Caribbean,Americas,Latin America and the Caribbean,Latin America & Caribbean
22577,top1_oxq1,Talents,16,Male,Male,Male,International,Europe,Europe & Central Asia,Northern Europe,Europe,Northern Europe,Europe & Central Asia
22578,top5-top10_oxq1,Others,14,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Southern Europe,Europe,Southern Europe,Europe & Central Asia
